PID,mods_recordInfo_recordIdentifier_s,mods_titleInfo_title_s,new_url
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:7927,,"A hyperfine analysis of the [4th power]Π–X[4th power]Σˉ transition of rhenium monocarbide",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:7746,,"Extracting feature words from customer reviews",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:9259,,"Structural health monitoring of cable-stayed bridges",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:9374,,"An assessment of the utility of LiDAR data in extracting base-year floorspace and a comparison with census-based approach",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:8764,,"Assessment of atmospheric pressure loading on the international GNSS REPRO1 solutions periodic signatures",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:9277,,"Perceptions and roles of educators in an ethnoculturally diverse school",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:8078,,"Automating the timed up and go test (tug test) with wearable sensors",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:6606,,"School counsellors' challenges, coping strategies, and perceptions of service delivery",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:9320,,"The effect of object model optimization on application performance",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:7149,,"The effects of a dietary selenium exposure on molecular signalling cascades in juvenile rainbow trout",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:6566,"Thesis 9451","Geochronologic, petrographic, geochemical, and isotopic constraints on the origin of the uraniferous Lac Turgeon Intrusive Complex, Quebec",https://unbscholar.lib.unb.ca/handle/1882/13558
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:7680,"Thesis 8661","Divisible load scheduling on multi-level processor trees",https://unbscholar.lib.unb.ca/handle/1882/13216
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:8278,,"The influence of large shareholders on corporate governance through voice and exit",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:9522,,"The changing face of hegemony and the politics of unsustainability: eco-political discourse in The Globe and Mail editorials, 1960-2016",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:7170,,"The victory engineers",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:6522,"Thesis 9386","Optimization of ground improvements and sandwich construction for land reclamation applicants",https://unbscholar.lib.unb.ca/handle/1882/13413
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:9552,,"Comprehensive evaluation of physical activity and physical function for Canadian aging adults: a cross-sectional study",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:7075,,"Intracellular localization and regulation of Gelatinase-A in zebrafish skeletal muscle",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:6900,,"Fault diagnosis for grid-connected power converters",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:9074,,"A comprehensive CANDU-6 model: Primary side transport of dissolved and particulate radioactive species",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:7139,,"A geospatial web application (GEOWAPP) for supporting course laboratory practices in surveying engineering",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:9066,,"3D transient modeling of thin-film coated surfaces to predict the temperature and ablated areas during laser processing",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:9381,,"Unsteady computational fluid dynamics simulations of six degrees-of-freedom submarine manoeuvres",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:9464,,"Internal redundancy: an approach to improve dynamic parameters of parallel manipulators",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:9302,,"A pilot study",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:8104,,"Integration of Bhutanese-Nepalese refugees in the schools of Fredericton, New Brunswick",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:9413,,"Service oriented framework for personal health application development",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:7856,,"Plasma and dielectric barrier discharge actuator radar cross section",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:9417,,"The geochemical, geochronologic, and isotopic constraints on U-ThREE pegmatites and related mineralization of south-central part of the the Wollaston Domain, Northern Saskatchewan, Canada",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:7952,,"Coupling of repetitive multibeam surveys and hydrodynamic modelling to understand bedform migration and delta evolution",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:8276,,"The evidence and mechanism of the middle income trap",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:9388,,"Peer to peer botnet detection based on node traffic behavior",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:8256,,"Non-functional properties in software product lines",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:9301,,"User-centered design for web-mapping applications",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:9514,,"Movement and activity of the American lobster (Homarus americanus) and implications for the species' ecology and demography",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:9135,,"'Have not no more': educating for civic engagement at Atlantic Canadian universities",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:9618,,"Modelling the estuarine circulation of the port of Saint John",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:7628,,"Academic biologists’ conceptions of biology education",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:6714,,"""We caught the torch you threw""",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:8075,,"You’ve got mail",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:7906,,"Assessing soil erosion of agriculture field during winter and summer seasons using 3D scanning and close-range photogrammetry technology",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:6792,"Thesis 9309","The complexities of structure and agency :",https://unbscholar.lib.unb.ca/handle/1882/14486
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:9861,,"Applications of variable probability sampling using remotely sensed covariates",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:9860,,"Econometric estimation of the link between floods and climate change in the province of New Brunswick",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:9862,,"A study on the influencing factors of CPI bias in different groups in Canada",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:9868,,"Indexing infrastructure for semantics full-text search",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:9867,,"The framework for recreation in Canada 2015, pathways to wellbeing",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:9865,,"Laser-induced fluorescence spectroscopy of cobalt monoboride and ruthenium monoboride",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:9869,,"An evolutionary graph framework for analyzing fast-evolving networks",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:9866,,"An exploration of archaeological parasites at the 18th century fortress of Louisbourg, Nova Scotia",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:9871,,"Cosmological perturbation theory in a matter-time gauge",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:9870,,"Optimization of generation capacity for a 100 per cent renewable power system in Barbados",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:9863,,"Applications of selected chemical additives to decrease pulp fibre network strength and their relation to pipeline plug removal in an industrial setting",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:6901,"Thesis 9655","Examining international school service-learning through a postcolonial lens",https://unbscholar.lib.unb.ca/handle/1882/13140
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:9885,,"The Never-Again Club",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:9843,,"Contrasting silences: the public memory of German women's experiences of the second world war in a divided Germany, 1945-present",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:9845,,"""Antisemitism is a barometer of democracy"": confronting the Nazi past in the west German 'swastika epidemic', 1959-1960",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:9848,,"Local and landscape effects of industrial forestry on the reproductive activity of forest songbirds in northwestern New Brunswick, Canada",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:9846,,"Tracing the destruction of women's bodies: survivor testimonies of menstruation in the holocaust",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:9841,,"Power, politics, and vulnerable populations: analyzing the silences of the zika virus response",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:9842,,"Effects of using reclaimed asphalt shingles as partial replacement of roadway base course and infrastructure backfill materials",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:9838,,"The effects of freeze-thaw cycles and deicer salt on the durability of recycled asphalt mixtures",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:9840,,"Hierarchical variable probability sampling for carbon estimation",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:9874,,"“Our Healing Starts With Our Women”",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:9876,,"The life and letters of Prince Edward Island proprietor captain John MacDonald of Glenaladale",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:9873,,"Old Provinces, New Modernisms",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:8124,,"Study of metal hydride anode material in li-based batteries and halogenated anesthetic adsorption",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:9872,,"A sustainable framework to determine customer perceived value for electricity products and services",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:9889,,"Influence of laminate characteristics on properties of single-layer and cross laminated timber (CLT) panels",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:8106,,"Building detection in off-nidar very high resolution satellite images based on stereo 3D information",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:9888,,"A novel maturity-based assessment model for smart cities",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:9890,,"Analysis of clinical data to examine utility of quality statements for the management of patients with hip fractures in the emergency department",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:9365,,"Larval drift characteristics, habitat use, and environmental determinants of year-class strength in wild age-0 Lake Sturgeon, Acipenser fulvescens, within a large impounded river",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:8310,,"Evaluating the sustainable performance of public infrastructure projects",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:9634,,"Rule of law, settler colonialism, and overrepresentation of indigenous peoples in the Canadian criminal justice (legal) system",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:9752,,"Transformation and embodiment: nursing students' lived experiences of learning caring in nursing education",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:9754,,"Investigation of mechanical properties of expanded polystyrene low-density fibre-reinforced concrete made with different fibre types",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:8073,"Thesis 10005","Real-world application improvement with user controlled object sharing",https://unbscholar.lib.unb.ca/handle/1882/13421
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:9753,,"Development of a national park framework in China",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:9083,"Thesis 10091","Indirect interactions between the invasive brown spruce longhorn beetle, Tetropium fuscum, and a native defoliator, Choristoneura fumiferana",https://unbscholar.lib.unb.ca/handle/1882/14542
